col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41
456015,,Beata es Maria quae credidisti,024,122,123717,001565,http://www.e-codices.unifr.ch/en/csg/0390/024,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia ,Beata es maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,"'2':42B '390':39A 'adventus':43B 'alleluia':20A,35A 'beata':1A,6A,21A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':41B 'domino':19A,34A 'es':2A,7A,22A 'gallen':37A 'maria':3A,8A,23A 'perficientur':11A,26A 'quae':4A,9A,14A,24A,29A 'sankt':36A 'stiftsbibliothek':38A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'v2':44B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123717,49,390,49,Stiftsbibliothek,CH-SGs,Sankt-Gallen,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
457149,,Beata Agnes in medio flammarum,114,122,123717,001559,http://www.e-codices.unifr.ch/en/csg/0390/114,4159,1M,2116,8,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi ,Beata agnes in medio flammarum expansis manibus orabat Te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcicias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,,"'390':91A 'ad':38A,79A 'agn':2A,7A,48A 'agneti':93B 'amavi':41A,82A 'beata':1A,6A,47A 'call':33A,74A 'carni':30A,71A 'colend':17A,58A 'deprecor':15A,56A 'ecc':36A,77A 'et':29A,35A,70A,76A 'evasi':26A,67A 'expansi':11A,52A 'filium':23A,64A 'flammarum':5A,10A,51A 'gallen':89A 'immaculato':32A,73A 'manibus':12A,53A 'medio':4A,9A,50A 'metuend':19A,60A 'mina':25A,66A 'optavi':46A,87A 'orabat':13A,54A 'pater':18A,59A 'per':21A,62A 'quaesivi':43A,84A 'quem':40A,42A,44A,81A,83A,85A 'quia':20A,61A 'sacrilegi':27A,68A 'sanctum':22A,63A 'sankt':88A 'semper':45A,86A 'spurcicia':31A 'spurcitia':72A 'stiftsbibliothek':90A 'te':14A,39A,55A,80A 'transivi':34A,75A 'tuum':24A,65A 'tyranni':28A,69A 'v2':94B 'venerand':16A,57A 'venio':37A,78A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123717,49,390,49,Stiftsbibliothek,CH-SGs,Sankt-Gallen,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
467077,,Beata es Maria quae,008r,122,123730,001565,https://imagines.manuscriptorium.com/loris/AIPDIG-NKCR__XIV_B_13____2P77ZSF-cs/ID0008r/full/full/0/default.jpg,4159,M,1606,8,,,,'2':16B 'adventus':17B 'beata':1A 'dom':15B 'es':2A 'knihovna':8A 'librari':12A 'maria':3A 'nation':11A 'národní':7A 'pragu':6A 'praha':5A 'quae':4A 'republiki':10A 'v2':18B 'xiv.b.13':13A 'české':9A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123730,58,XIV.B.13,58,Národní knihovna České republiky (National Library),CZ-Pu,Prague,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
467147,,Beatam me dicent omnes,013v,122,123730,001574,https://imagines.manuscriptorium.com/loris/AIPDIG-NKCR__XIV_B_13____2P77ZSF-cs/ID0013v/full/full/0/default.jpg,4159,M,1717,8,,,,'2':16B '3':18B 'adv':19B 'beatam':1A 'dicent':3A 'fer':15B 'hebd':17B 'knihovna':8A 'librari':12A 'nation':11A 'národní':7A 'omn':4A 'pragu':6A 'praha':5A 'republiki':10A 'v2':20B 'xiv.b.13':13A 'české':9A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123730,58,XIV.B.13,58,Národní knihovna České republiky (National Library),CZ-Pu,Prague,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
467914,,Beata Agnes in medio,071r,122,123730,001559,https://imagines.manuscriptorium.com/loris/AIPDIG-NKCR__XIV_B_13____2P77ZSF-cs/ID0071r/full/full/0/default.jpg,4159,1M,2116,8,,,,'agn':2A 'agneti':15B 'beata':1A 'knihovna':8A 'librari':12A 'medio':4A 'nation':11A 'národní':7A 'pragu':6A 'praha':5A 'republiki':10A 'v2':16B 'xiv.b.13':13A 'české':9A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123730,58,XIV.B.13,58,Národní knihovna České republiky (National Library),CZ-Pu,Prague,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
470889,,Beata es Maria quae credidisti,028,122,123750,001565,http://www.e-codices.unifr.ch/en/csg/0388/28/medium,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,"'2':42B '388':39A 'adventus':43B 'alleluia':20A,35A 'beata':1A,6A,21A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':41B 'domino':19A,34A 'es':2A,7A,22A 'gallen':37A 'maria':3A,8A,23A 'perficientur':11A,26A 'quae':4A,9A,14A,24A,29A 'sankt':36A 'stiftsbibliothek':38A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'v2':44B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123750,49,388,49,Stiftsbibliothek,CH-SGs,Sankt-Gallen,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
470995,,Beatam me dicent omnes generationes,038,122,123750,001574,http://www.e-codices.unifr.ch/en/csg/0388/38/medium,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,,"'2':33B '3':35B '388':30A 'adv':36B 'ancillam':12A,22A 'beatam':1A,6A,16A 'deus':15A,25A 'dicent':3A,8A,18A 'fer':32B 'gallen':28A 'generation':5A,10A,20A 'hebd':34B 'humilem':13A,23A 'omn':4A,9A,19A 'quia':11A,21A 'respexit':14A,24A 'sankt':27A 'sankt-gallen':26A 'stiftsbibliothek':29A 'v2':37B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123750,49,388,49,Stiftsbibliothek,CH-SGs,Sankt-Gallen,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
472074,,Beata Agnes in medio flammarum ,117,122,123750,001559,http://www.e-codices.unifr.ch/en/csg/0388/117/medium,4159,1M,2116,8,Beata Agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcitias immaculato calle transivi et ecce venio ad te quem amavi quem quaesivi quem semper optavi,Beata agnes in medio flammarum expansis manibus orabat te deprecor venerande colende pater metuende quia per sanctum filium tuum minas evasi sacrilegi tyranni et carnis spurcicias immaculato calle transivi et ecce venio ad te quem amavi quem quesivi quem semper optavi,,"'388':91A 'ad':38A,79A 'agn':2A,7A,48A 'agneti':93B 'amavi':41A,82A 'beata':1A,6A,47A 'call':33A,74A 'carni':30A,71A 'colend':17A,58A 'deprecor':15A,56A 'ecc':36A,77A 'et':29A,35A,70A,76A 'evasi':26A,67A 'expansi':11A,52A 'filium':23A,64A 'flammarum':5A,10A,51A 'gallen':89A 'immaculato':32A,73A 'manibus':12A,53A 'medio':4A,9A,50A 'metuend':19A,60A 'mina':25A,66A 'optavi':46A,87A 'orabat':13A,54A 'pater':18A,59A 'per':21A,62A 'quaesivi':84A 'quem':40A,42A,44A,81A,83A,85A 'quesivi':43A 'quia':20A,61A 'sacrilegi':27A,68A 'sanctum':22A,63A 'sankt':88A 'semper':45A,86A 'spurcicia':31A 'spurcitia':72A 'stiftsbibliothek':90A 'te':14A,39A,55A,80A 'transivi':34A,75A 'tuum':24A,65A 'tyranni':28A,69A 'v2':94B 'venerand':16A,57A 'venio':37A,78A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123750,49,388,49,Stiftsbibliothek,CH-SGs,Sankt-Gallen,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
476512,,Beata es Maria quae credidisti,232v,122,123755,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,,,"'2':30B 'adventus':31B 'alleluia':20A 'beata':1A,6A 'codex':27A 'credidisti':5A,10A 'dicta':15A 'dom':29B 'domino':19A 'es':2A,7A 'humbert':26A 'l1':25A 'maria':3A,8A 'perficientur':11A 'quae':4A,9A,14A 'rome':21A 'sabina':23A 'santa':22A 'sunt':16A 'te':13A 'tibi':17A 'v2':32B 'xiv':24A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123755,167,"XIV L1 (""Humbert"" codex)",167,Santa Sabina - Archivum Generale Ordinis Praedicatorum,I-Rss,Rome,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
481993,,Beata es Maria quae,007r,122,123639,001565,,4159,M,1606,8,,,,'2':14B '44.2':11A 'adventus':15B 'archivo':7A 'beata':1A 'biblioteca':9A 'capítular':10A 'catedr':6A 'dom':13B 'es':2A 'maria':3A 'quae':4A 'toledo':5A 'v2':16B 'y':8A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123639,92,44.2,92,Catedral - Archivo y Biblioteca Capitulares,E-Tc,Toledo,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
487841,,Beata es Maria quae,023r,122,123640,001565,,4159,M,1606,8,,,,'149':8A '2':11B 'adventus':12B 'beata':1A 'bibliothèqu':6A 'dom':10B 'es':2A 'maria':3A 'municipal':7A 'quae':4A 'tour':5A 'v2':13B,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123640,117,149,117,Bibliothèque municipale,F-TOm,Tours,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
491918,,Beata es Maria quae credidisti,010r,122,123641,001565,http://objects.library.uu.nl/reader/index.php?obj=1874-327915,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,1---g--gk--hg---h7---f--gh--gh---gf---g--h--kl--klk---h--k--j--h--h---g---g---g---gh--fe---d---ef--gh---h---g--fg--gfd---4---e--fg--g--g---3,"'2':46B '3':41A '406':39A '7':43A 'adventus':47B 'alleluia':20A,35A 'beata':1A,6A,21A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':45B 'domino':19A,34A 'es':2A,7A,22A 'j':42A 'maria':3A,8A,23A 'ms':38A 'perficientur':11A,26A 'quae':4A,9A,14A,24A,29A 'shelfmark':40A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'universiteitsbibliotheek':37A 'utrecht':36A 'v2':48B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123641,191,Ms. 406 (shelfmark 3 J 7),191,Universiteitsbibliotheek,NL-Uu,Utrecht,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
492000,,Beatam me dicent omnes generationes ,013v,122,123641,001574,http://objects.library.uu.nl/reader/index.php?obj=1874-327915,4159,M,1717,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,1---g--gk--hG---g---h--g---hG--g---h--gf--g--gh--f--f---f--g---f--g--h---kl--k--kj-klk---h--k--k---g--g---3,"'2':36B '3':31A,38B '406':29A '7':33A 'adv':39B 'ancillam':12A,22A 'beatam':1A,6A,16A 'deus':15A,25A 'dicent':3A,8A,18A 'fer':35B 'generation':5A,10A,20A 'hebd':37B 'humilem':13A,23A 'j':32A 'ms':28A 'omn':4A,9A,19A 'quia':11A,21A 'respexit':14A,24A 'shelfmark':30A 'universiteitsbibliotheek':27A 'utrecht':26A 'v2':40B",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123641,191,Ms. 406 (shelfmark 3 J 7),191,Universiteitsbibliotheek,NL-Uu,Utrecht,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
498165,,Beata es Maria quae,005v,122,123642,001565,,4159,M,1606,8,,,,'114':8A '2':11B 'adventus':12B 'beata':1A 'bibliothèqu':6A 'dom':10B 'es':2A 'maria':3A 'municipal':7A 'quae':4A 'v2':13B 'valencienn':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123642,118,114,118,Bibliothèque municipale,F-VAL,Valenciennes,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
505028,,Beata Agnes in medio,038r,122,123643,001559,https://iiif-mufo.oeaw.ac.at/mahss/A-VOR287/A-VOR287-038r/full/full/0/default.jpg,4159,M,2116,8,,,,'287':7A 'agn':2A 'agneti':11B 'beata':1A 'medio':4A 'olim':8A 'stiftsbibliothek':6A 'v2':12B 'vorau':5A 'xxix':9A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123643,8,287 (olim XXIX),8,Stiftsbibliothek,A-VOR,Vorau,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
512521,,Beata es Maria quae,009v,122,123645,001565,https://iiif-mufo.oeaw.ac.at/mahss/A-WdaC11/A-WdaC11-009v/full/full/0/default.jpg,4159,M,1606,8,,,,'-11':8A '2':11B 'adventus':12B 'beata':1A 'c':7A 'diözesanarchiv':6A 'dom':10B 'es':2A 'maria':3A 'quae':4A 'v2':13B 'wien':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123645,9,C-11,9,Diözesanarchiv,A-Wda,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
512567,,Beatam me dicent omnes,014v,122,123645,001574,https://iiif-mufo.oeaw.ac.at/mahss/A-WdaC11/A-WdaC11-014v/full/full/0/default.jpg,4159,M,1717,8,,,,'-11':8A '2':11B '3':13B 'adv':14B 'beatam':1A 'c':7A 'dicent':3A 'diözesanarchiv':6A 'fer':10B 'hebd':12B 'omn':4A 'v2':15B 'wien':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123645,9,C-11,9,Diözesanarchiv,A-Wda,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
514572,,Beata es Maria quae credidisti ,012,122,123646,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia | Magnificat,,"'1247':43A '2':47B 'adventus':48B 'alleluia':20A,36A 'beata':1A,6A,22A 'cathedr':38A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':46B 'domino':19A,35A 'es':2A,7A,23A 'f.160':41A 'facsimil':44A 'librari':40A 'magnificat':21A 'maria':3A,8A,24A 'music':39A 'olim':42A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':49B 'worcest':37A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123646,134,F.160 (olim 1247) (facsimile),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
514641,,Beatam me dicent omnes generationes ,016,122,123646,001574,,4159,R,2044,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | euouae,,"'1247':33A 'adv':38B 'ancillam':12A,23A 'beatam':1A,6A,17A 'cathedr':28A 'deus':15A,26A 'dicent':3A,8A,19A 'euouae':16A 'f.160':31A 'facsimil':34A 'generation':5A,10A,21A 'humilem':13A,24A 'librari':30A 'maria':37B 'music':29A 'olim':32A 'omn':4A,9A,20A 'quia':11A,22A 'respexit':14A,25A 'suff':36B 'v2':39B 'worcest':27A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123646,134,F.160 (olim 1247) (facsimile),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2044,Suff. Mariae Adv.,"Memorial chants for Mary, Advent"
522278,,Beata es Maria quae credidisti,006r,122,123647,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia | Magnificat,,"'1247':43A '2':48B 'adventus':49B 'alleluia':20A,36A 'beata':1A,6A,22A 'cathedr':38A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':47B 'domino':19A,35A 'es':2A,7A,23A 'f.160':41A 'hymnal':45A 'librari':40A 'magnificat':21A 'maria':3A,8A,24A 'music':39A 'olim':42A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':50B 'worcest':37A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
522347,,Beatam me dicent omnes generationes,008r,122,123647,001574,,4159,R,2044,8,Beatam me dicent omnes generationes quia ancillam humilem respexit deus,Beatam me dicent omnes generationes quia ancillam humilem respexit deus | euouae,,"'1247':33A 'adv':39B 'ancillam':12A,23A 'beatam':1A,6A,17A 'cathedr':28A 'deus':15A,26A 'dicent':3A,8A,19A 'euouae':16A 'f.160':31A 'generation':5A,10A,21A 'humilem':13A,24A 'hymnal':35A 'librari':30A 'maria':38B 'music':29A 'olim':32A 'omn':4A,9A,20A 'quia':11A,22A 'respexit':14A,25A 'suff':37B 'v2':40B 'worcest':27A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2044,Suff. Mariae Adv.,"Memorial chants for Mary, Advent"
525886,,Beata sterilis quae,129v,122,123647,200495,,4159,M,2428,8,,,,'1247':10A 'beata':1A 'cathedr':5A 'f.160':8A 'hymnal':12A 'librari':7A 'maria':15B 'music':6A 'olim':9A 'quae':3A 'sterili':2A 'v2':16B 'visitatio':14B 'worcest':4A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123647,134,F.160 (olim 1247) (with hymnal),134,Cathedral - Music Library,GB-WO,Worcester,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2428,Visitatio Mariae,Visitation of Mary
533545,,Beatam me dicent omnes,213r,122,123648,001574,,4159,M,2483,8,,,,'6':10A 'ad':13B 'beatam':1A 'bibliotheek':9A 'dicent':3A 'en':7A 'maria':12B 'nive':14B 'omn':4A 'stadsarchief':6A 'stedelijk':8A 'v2':15B 'zutphen':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123648,192,6,192,Stadsarchief en Stedelijke Bibliotheek,NL-ZUa,Zutphen,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2483,Mariae ad Nives,Mary of the Snows
533950,,Beata es Maria quae,004v,122,123649,001565,https://iiif-mufo.oeaw.ac.at/mahss/A-WdaD4/A-WdaD4-004v/full/full/0/default.jpg,4159,M,1606,8,,,,'-4':8A '2':11B 'adventus':12B 'beata':1A 'd':7A 'diözesanarchiv':6A 'dom':10B 'es':2A 'maria':3A 'quae':4A 'v2':13B 'wien':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123649,9,D-4,9,Diözesanarchiv,A-Wda,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
533964,,Beatam me dicent omnes,006r,122,123649,001574,https://iiif-mufo.oeaw.ac.at/mahss/A-WdaD4/A-WdaD4-006r/full/full/0/default.jpg,4159,M,1717,8,,,,'-4':8A '2':11B '3':13B 'adv':14B 'beatam':1A 'd':7A 'dicent':3A 'diözesanarchiv':6A 'fer':10B 'hebd':12B 'omn':4A 'v2':15B 'wien':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123649,9,D-4,9,Diözesanarchiv,A-Wda,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1717,Fer. 2 Hebd. 3 Adv.,"Monday, 3rd week, Advent"
535318,,Beata Agnes in medio,161r,122,123649,001559,https://iiif-mufo.oeaw.ac.at/mahss/A-WdaD4/A-WdaD4-161r/full/full/0/default.jpg,4159,M,2116,8,,,,'-4':8A 'agn':2A 'agneti':10B 'beata':1A 'd':7A 'diözesanarchiv':6A 'medio':4A 'v2':11B 'wien':5A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123649,9,D-4,9,Diözesanarchiv,A-Wda,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,2116,Agnetis,"Agnes, Virgin Martyr"
537120,,Beata es Maria quae credidisti,026r,122,123664,001565,,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluya,,"'2':51B '63':46A 'adventus':52B 'alleluia':35A 'alleluya':20A 'beata':1A,6A,21A 'church':45A 'credidisti':5A,10A,25A 'dicta':15A,30A 'dom':50B 'domino':19A,34A 'es':2A,7A,22A 'kerk':41A 'ladi':43A 'liev':39A 'maria':3A,8A,23A 'olim':47A 'onz':38A 'onze-lieve-vrouw-kerk':37A 'perficientur':11A,26A 'quae':4A,24A,29A 'que':9A,14A 'sunt':16A,31A 'te':13A,28A 'tibi':17A,32A 'tongeren':36A 'v':48A 'v2':53B 'vrouw':40A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123664,18,63 (olim V),18,Onze-Lieve-Vrouw-Kerk (Our Lady's Church),B-TOb,Tongeren,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
540230,,Beata es Maria quae,014v,122,123665,001565,,4159,M,1606,8,,,,'2':20B '64':15A 'adventus':21B 'beata':1A 'church':14A 'dom':19B 'es':2A 'iv':17A 'kerk':10A 'ladi':12A 'liev':8A 'maria':3A 'olim':16A 'onz':7A 'onze-lieve-vrouw-kerk':6A 'quae':4A 'tongeren':5A 'v2':22B 'vrouw':9A,122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123665,18,64 (olim IV),18,Onze-Lieve-Vrouw-Kerk (Our Lady's Church),B-TOb,Tongeren,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
543295,,Beata es Maria quae credidisti ,006v,122,123667,001565,http://digital.onb.ac.at/RepViewer/viewer.faces?doc=DTL_2980646&order=1&view=SINGLE#,4159,M,1606,8,Beata es Maria quae credidisti perficientur in te quae dicta sunt tibi a domino alleluia,Beata es maria que credidisti perficientur in te que dicta sunt tibi a domino alleluia | Euouae,1---g--gk--hg---h---gf--gh--gh---gf---g--h--hl--klk---h--j--k--h--hg7---fG---g---g---gh--fe---d---ef--gh---h---g--g--gfd---fE--fg--g--g---4---k--k--j--k--h--g---3,"'1799':41A '2':44B 'adventus':45B 'alleluia':20A,36A 'beata':1A,6A,22A 'credidisti':5A,10A,26A 'dicta':15A,31A 'dom':43B 'domino':19A,35A 'es':2A,7A,23A 'euouae':21A 'handschriftensammlung':40A 'maria':3A,8A,24A 'nationalbibliothek':39A 'perficientur':11A,27A 'quae':4A,25A,30A 'que':9A,14A 'sunt':16A,32A 'te':13A,29A 'tibi':17A,33A 'v2':46B 'wien':37A 'österreichisch':38A",122,2023-06-07 20:15:20.358231+00,2023-06-07 20:15:20.358245+00,,,A,Antiphon,Office,123667,10,1799**,10,Österreichische Nationalbibliothek,A-Wn,Wien,4159,2020-06-18 19:20:24.084+00,2020-06-18 19:20:24.085+00,,,V2,Second Vespers,1606,Dom. 2 Adventus,2nd Sunday of Advent
