type,id,incipit,siglum
Chant,1002577,Domine quinque talenta tradidisti mihi,FIN-Hy
Chant,1003049,Domine non secundum*,FIN-Hy
Chant,1003149,Domine quinque talenta*,FIN-Hy
Chant,1003190,Domine praevenisti*,FIN-Hy
Chant,1003198,Domine quinque talenta*,FIN-Hy
Chant,1003281,Domine probasti me et cognovisti,FIN-Hy
Chant,1003316,Domine non secundum peccata nostra,FIN-Hy
Chant,1003317,Domine ne memineris iniquita[tum nostrarum,FIN-Hy
Chant,1003426,Domine praevenisti eum in benedictionibus,FIN-Hy
Chant,1003483,Domine ad adjuvandum me festina,FIN-Hy
Chant,1003484,Domine memorabor justitiae tuae solius,FIN-Hy
Chant,1003860,Domine quinque*,FIN-Hy
Chant,1003919,Domine non secundum peccata nostra,FIN-Hy
Chant,1003920,Domine ne memineris iniquitatum nostrarum,FIN-Hy
Chant,1003950,Domine vivifica me secundum eloquium,FIN-Hy
Chant,1003954,Domine vivifica*,FIN-Hy
Chant,1004810,Domine deus virtutum exaudi preces,FIN-Hy
Chant,1004891,Domine refugium factus es nobis,FIN-Hy
Chant,1005045,Domine quinque*,FIN-Hy
Chant,149368,Domine virtus et laetitia,GB-AB
Chant,149442,Domine suscipe me ut cum,GB-AB
Chant,149995,Domine deus meus in te,GB-AB
Chant,149998,Domine ne in ira tua arguas,GB-AB
Chant,150018,Domine in virtute tua,GB-AB
Chant,150023,Domine dilexi decorem domus,GB-AB
Chant,150029,Domine deus Israel exaudi,GB-AB
Chant,150079,Domine in caelo misericordia,GB-AB
Chant,150141,Domine ne in ira tua arguas,GB-AB
Chant,150193,Domine deus in adjutorium,GB-AB
Chant,150208,Domine refugium factus est,GB-AB
Chant,150241,Domine audivi auditum tuum et,GB-AB
Chant,150247,Domine probasti me et,GB-AB
Chant,150249,Domine clamavi ad te et,GB-AB
Chant,150262,Domine exaudi orationem meam,GB-AB
Chant,150265,Domine exaudi orationem meam,GB-AB
Chant,150285,Domine puer meus jacet,GB-AB
Chant,150288,Domine non est bonum semen,GB-AB
Chant,150390,Domine refugium factus es,GB-AB
Chant,150450,Domine refugium*,GB-AB
Chant,150475,Domine non secundum peccata,GB-AB
Chant,150478,Domine puer meus jacet,GB-AB
Chant,150479,Domine non sum dignus ut,GB-AB
Chant,150606,Domine deus Israel exaudi,GB-AB
Chant,150626,Domine bonum est nos hic ,GB-AB
Chant,150661,Domine labia mea aperies et,GB-AB
Chant,150863,Domine vim patior responde,GB-AB
Chant,150979,Domine abstraxisti ab inferis,GB-AB
Chant,151686,Domine qui custodit pactum et,GB-AB
Chant,151689,Domine si conversus fuerit,GB-AB
Chant,151765,Domine pater et deus vitae,GB-AB
Chant,151766,Domine pater et deus vitae,GB-AB
Chant,151822,Domine deus qui conteris,GB-AB
Chant,151824,Domine rex omnipotens*,GB-AB
Chant,151829,Domine rex omnipotens in,GB-AB
Chant,151834,Domine deus caeli et terrae,GB-AB
Chant,151974,Domine si conversus fuerit,GB-AB
Chant,152014,Domine clamavi ad te exaudi,GB-AB
Chant,152083,Domine Jesu Christe magister,GB-AB
Chant,152583,Domine ostende nobis patrem,GB-AB
Chant,152591,Domine ostende*,GB-AB
Chant,152594,Domine ostende nobis,GB-AB
Chant,152596,Domine ostende*,GB-AB
Chant,152601,Domine ostende*,GB-AB
Chant,152780,Domine si tu es jube me,GB-AB
Chant,153353,Domine mi rex da mihi ,GB-AB
Chant,153363,Domine mi rex*,GB-AB
Chant,153919,Domine quando veneris,GB-AB
Chant,153929,Domine secundum actum meum,GB-AB
Chant,154034,Domine jam satis est quod,GB-AB
Chant,154040,Domine si adhuc populo tuo,GB-AB
Chant,154059,Domine si adhuc populo tuo,GB-AB
Chant,154069,Domine si adhuc*,GB-AB
Chant,154136,Domine Jesu Christe seminator,GB-AB
Chant,154140,Domine Jesu Christe pastor,GB-AB
Chant,154185,Domine praevenisti eum*,GB-AB
Chant,154354,Domine quinque talenta,GB-AB
Chant,154360,Domine iste sanctus habitabit,GB-AB
Chant,675538,Domine ad te dirigatur oratio,GB-Ccc
Chant,675806,Domine qui moysi locutus dicens,GB-Ccc
Chant,675811,Domine deus majestas domini aedificavit ,GB-Ccc
Chant,676109,Domine ad te dirigatur oratio,GB-Ccc
Chant,676127,Domine deus in simplicitate cordis ,GB-Ccc
Chant,676137,Domine qui moysi locutus es,GB-Ccc
Chant,676138,Domine ad te dirigatur*,GB-Ccc
Chant,676142,Domine ad te dirigatur*,GB-Ccc
Chant,676161,Domine ad te dirigatur*,GB-Ccc
Chant,676628,Domine ad te dirigatur*,GB-Ccc
Chant,209743,Domine deus meus in te,GB-Cu
Chant,209746,Domine ne in ira tua arguas,GB-Cu
Chant,209766,Domine in virtute tua,GB-Cu
Chant,209771,Domine dilexi decorem domus,GB-Cu
Chant,209776,Domine deus Israel exaudi,GB-Cu
Chant,209826,Domine in caelo misericordia,GB-Cu
Chant,209892,Domine ne in ira tua arguas,GB-Cu
Chant,209942,Domine deus in adjutorium,GB-Cu
Chant,209957,Domine refugium factus es,GB-Cu
Chant,209990,Domine audivi auditum tuum et,GB-Cu
Chant,209996,Domine probasti me et,GB-Cu
Chant,209998,Domine clamavi ad te et,GB-Cu
Chant,210011,Domine exaudi orationem meam,GB-Cu
Chant,210014,Domine exaudi orationem meam,GB-Cu
Chant,210033,Domine puer meus jacet,GB-Cu
Chant,210036,Domine nonne bonum semen,GB-Cu
Chant,210072,Domine refugium*,GB-Cu
Chant,210127,Domine refugium*,GB-Cu
Chant,210194,Domine puer meus jacet,GB-Cu
Chant,210195,Domine non sum dignus ut,GB-Cu
Chant,210318,Domine bonum est nos hic ,GB-Cu
Chant,210344,Domine labia mea aperies et,GB-Cu
Chant,210455,Domine ut video propheta es,GB-Cu
Chant,210512,Domine si hic fuisses Lazarus,GB-Cu
Chant,210653,Domine deus auxiliator meus,GB-Cu
Chant,210696,Domine vim patior responde,GB-Cu
Chant,210819,Domine abstraxisti ab inferis,GB-Cu
Chant,211515,Domine qui custodis pactum et,GB-Cu
Chant,211518,Domine si conversus fuerit,GB-Cu
Chant,211594,Domine pater et deus vitae,GB-Cu
Chant,211595,Domine pater et deus vitae,GB-Cu
Chant,211650,Domine deus qui conteris,GB-Cu
Chant,211652,Domine rex*,GB-Cu
Chant,211656,Domine rex omnipotens in,GB-Cu
Chant,211661,Domine deus caeli et terrae,GB-Cu
Chant,211836,Domine Jesu Christe magister,GB-Cu
Chant,212271,Domine qui me creasti et,GB-Cu
Chant,212417,Domine ostende nobis patrem,GB-Cu
Chant,212425,Domine ostende*,GB-Cu
Chant,212429,Domine ostende nobis,GB-Cu
Chant,212431,Domine ostende nobis patrem,GB-Cu
Chant,212438,Domine ostende*,GB-Cu
Chant,212637,Domine si tu es jube me,GB-Cu
Chant,213302,Domine mi rex da mihi ,GB-Cu
Chant,213312,Domine mi rex*,GB-Cu
Chant,213891,Domine quando veneris,GB-Cu
Chant,213901,Domine secundum actum meum,GB-Cu
Chant,213958,Domine jam satis est quod,GB-Cu
Chant,213964,Domine si adhuc populo tuo,GB-Cu
Chant,213983,Domine si adhuc populo tuo,GB-Cu
Chant,213993,Domine si adhuc*,GB-Cu
Chant,214110,Domine Jesu Christe seminator,GB-Cu
Chant,214114,Domine Jesu Christe pastor*,GB-Cu
Chant,214168,Domine praevenisti eum in,GB-Cu
Chant,214307,Domine quinque talenta,GB-Cu
Chant,214314,Domine dominus noster quam,GB-Cu
Chant,214323,Domine iste sanctus habitabit,GB-Cu
Chant,214382,Domine iste sanctus*,GB-Cu
Chant,165681,Domine audivi auditum tuum et,GB-Lbl
Chant,165712,Domine libera animam meam a,GB-Lbl
Chant,165726,Domine suscipe me ut cum,GB-Lbl
Chant,165751,Domine si tu vis potes ,GB-Lbl
Chant,165753,Domine salva nos perimus,GB-Lbl
Chant,165808,Domine miserere Christus,GB-Lbl
Chant,165811,Domine miserere Ihesu Christe qui,GB-Lbl
Chant,165814,Domine*,GB-Lbl
Chant,165917,Domine si in tempore hoc,GB-Lbl
Chant,166002,Domine rex omnipotens in,GB-Lbl
Chant,166006,Domine factum est ut,GB-Lbl
Chant,166080,Domine ostende nobis patrem,GB-Lbl
Chant,166262,Domine quinque talenta,GB-Lbl
Chant,637942,Domine deus virtutum converte nos ,GB-Lbl
Chant,673682,Domine vobiscum et cum spiritu,GB-Lbl
Chant,674350,Domine deus in simplicitate cordis ,GB-Lbl
Chant,674451,Domine ad te dirigatur*,GB-Lbl
Chant,674463,Domine ad te dirigatur*,GB-Lbl
Chant,674711,Domine ad te dirigatur*,GB-Lbl
Chant,674726,Domine ad te dirigatur*,GB-Lbl
Chant,713162,Domine ne longe facias auxilium,GB-Lbl
Chant,713347,Domine audivi auditum tuum et ,GB-Lbl
Chant,713393,Domine probasti me et cognovisti ,GB-Lbl
Chant,714320,Domine exaudi orationem meam et,GB-Lbl
Chant,714323,Domine exaudi orationem meam et,GB-Lbl
Chant,714329,Domine exaudi orationem meam et,GB-Lbl
Chant,714407,Domine audivi auditum tuum et,GB-Lbl
Chant,714419,Domine domine virtus salutis meae,GB-Lbl
Chant,714575,Domine probasti me et cognovisti,GB-Lbl
Chant,714846,Domine deus salutis meae in,GB-Lbl
Chant,714854,Domine deus salutis*,GB-Lbl
Chant,714864,Domine in tua misericordia speravi,GB-Lbl
Chant,714877,Domine convertere*,GB-Lbl
Chant,715029,Domine dominus noster quam admirabile,GB-Lbl
Chant,715073,Domine in auxilium*,GB-Lbl
Chant,715074,Domine memorabor*,GB-Lbl
Chant,715103,Domine deus*,GB-Lbl
Chant,715123,Domine refugium factus es nobis,GB-Lbl
Chant,715152,Domine deus in simplicitate cordis,GB-Lbl
Chant,715197,Domine deus virtutum converte nos,GB-Lbl
Chant,715341,Domine non secundum peccata nostra,GB-Lbl
Chant,715342,Domine ne memineris iniquitatum nostrarum,GB-Lbl
Chant,715356,Domine vivifica me secundum eloquium,GB-Lbl
Chant,715380,Domine deus virtutum exaudi preces,GB-Lbl
Chant,715383,Domine refugium factus es nobis,GB-Lbl
Chant,715412,Domine deus salutis meae in,GB-Lbl
Chant,1000006,Domine refugium factus es,GB-Lbl
Chant,1000011,Domine deus salutis meae in,GB-Lbl
Chant,1000012,Domine deus meus in te,GB-Lbl
Chant,1000026,Domine dominus noster quam admirabile,GB-Lbl
Chant,1000033,Domine ne in furore tuo,GB-Lbl
Chant,1000046,Domine libera animam meam a,GB-Lbl
Chant,1000047,Domine in auxilium meum respice,GB-Lbl
Chant,1000077,Domine quis habitabit in tabernaculo,GB-Lbl
Chant,1000082,Domine fac mecum misericordiam tuam,GB-Lbl
Chant,1000183,Domine tu mihi lavas pedes,GB-Lbl
Chant,1000184,Domine non tantum pedes sed,GB-Lbl
Chant,1000228,Domine ad adjuvandum me festina,GB-Lbl
Chant,1000229,Domine memorabor justitiae tuae solius,GB-Lbl
Chant,1000256,Domine convertere et eripe animam,GB-Lbl
Chant,1000280,Domine deus meus clamavi ad,GB-Lbl
Chant,1000310,Domine dominus noster quam,GB-Lbl
Chant,1000338,Domine prae*,GB-Lbl
Chant,1000346,Domine quinque*,GB-Lbl
Chant,1000387,Domine probasti me et,GB-Lbl
Chant,1000426,Domine si conversus fuerit,GB-Lbl
Chant,1000505,Domine praevenisti*,GB-Lbl
Chant,1000749,Domine probasti me et,GB-Lbl
Chant,1000833,Domine quinque*,GB-Lbl
Chant,1000889,Domine praevenisti*,GB-Lbl
Chant,1000982,Domine praevenisti*,GB-Lbl
Chant,1001000,Domine quinque*,GB-Lbl
Chant,1001044,Domine salvum fac regem et,GB-Lbl
Chant,1001083,Domine deus meus in te,GB-Lbl
Chant,1001086,Domine ne in ira tua arguas,GB-Lbl
Chant,1001104,Domine in virtute tua laetabitur,GB-Lbl
Chant,1001109,Domine dilexi decorem domus tuae,GB-Lbl
Chant,1001189,Domine Jesu Christe rex,GB-Lbl
Chant,1001198,Domine praevenisti*,GB-Lbl
Chant,1001213,Domine exaudi orationem meam,GB-Lbl
Chant,1001256,Domine in caelo misericordia tua,GB-Lbl
Chant,1001379,Domine praevenisti eum in,GB-Lbl
Chant,1001395,Domine quinque talenta,GB-Lbl
Chant,1001421,Domine ne in ira tua,GB-Lbl
Chant,1001537,Domine deus in adjutorium meum,GB-Lbl
Chant,1001551,Domine refugium factus es nobis,GB-Lbl
Chant,1001579,Domine audivi auditum tuum et,GB-Lbl
Chant,1001583,Domine probasti me et cognovisti,GB-Lbl
Chant,1001585,Domine clamavi ad te exaudi,GB-Lbl
Chant,1001595,Domine exaudi orationem meam R.,GB-Lbl
Chant,1001655,Domine quinque talenta tradidisti mihi,GB-Lbl
Chant,1001665,Domine praevenisti eum in benedictionibus,GB-Lbl
Chant,1001685,Domine praevenisti eum in benedictionibus,GB-Lbl
Chant,1001716,Domine in virtute tua laetabitur,GB-Lbl
Chant,1001719,Domine praevenisti eum in benedictionibus,GB-Lbl
Chant,1001753,Domine exaudi orationem meam et,GB-Lbl
Chant,1001764,Domine si tu vis potes,GB-Lbl
Chant,1001766,Domine salva nos perimus impera,GB-Lbl
Chant,1001767,Domine nonne bonum semen seminasti,GB-Lbl
Chant,1001795,Domine refugium tu factus es,GB-Lbl
Chant,1001848,Domine praevenisti eum in benedictionibus,GB-Lbl
Chant,1001855,Domine praevenisti eum in benedictionibus,GB-Lbl
Chant,1002257,Domine vim patior responde,GB-Lbl
Chant,1002358,Domine abstraxisti ab,GB-Lbl
Chant,378221,Domine deus virtutum,GB-Ob
Chant,378478,Domine deus virtutum converte,GB-Ob
Chant,378564,Domine audivi auditum tuum et,GB-Ob
Chant,378624,Domine virtus et laetitia,GB-Ob
Chant,378677,Domine libera animam meam a,GB-Ob
Chant,378693,Domine suscipe me ut cum,GB-Ob
Chant,378865,Domine audivi auditum tuum et,GB-Ob
Chant,378871,Domine audivi*,GB-Ob
Chant,379005,Domine si tu vis potes me,GB-Ob
Chant,379006,Domine puer meus jacet,GB-Ob
Chant,379007,Domine non sum dignus ut,GB-Ob
Chant,379010,Domine salva nos perimus,GB-Ob
Chant,379018,Domine ne in ira tua arguas,GB-Ob
Chant,379037,Domine dilexi decorem domus,GB-Ob
Chant,379039,Domine deus Israel exaudi,GB-Ob
Chant,379123,Domine ne in ira tua arguas,GB-Ob
Chant,379164,Domine deus in adjutorium,GB-Ob
Chant,379178,Domine refugium factus es,GB-Ob
Chant,379205,Domine audivi auditionem tuum,GB-Ob
Chant,379209,Domine probasti me et,GB-Ob
Chant,379211,Domine clamavi ad te exaudi,GB-Ob
Chant,379223,Domine exaudi orationem meam,GB-Ob
Chant,379463,Domine dominus*,GB-Ob
Chant,379468,Domine*,GB-Ob
Chant,379608,Domine audivi auditum tuum et,GB-Ob
Chant,379754,Domine bonum est nos hic esse,GB-Ob
Chant,379782,Domine labia mea aperies et,GB-Ob
Chant,379948,Domine si hic fuisses Lazarus,GB-Ob
Chant,380021,Domine labia mea aperies et,GB-Ob
Chant,380106,Domine vim patior responde,GB-Ob
Chant,380169,Domine miserere nobis,GB-Ob
Chant,380172,Domine miserere nobis,GB-Ob
Chant,380175,Domine miserere nobis,GB-Ob
Chant,380178,Domine miserere nobis,GB-Ob
Chant,380181,Domine miserere nobis,GB-Ob
Chant,380242,Domine abstraxisti ab inferis,GB-Ob
Chant,380260,Domine post passionem tuam et,GB-Ob
Chant,380544,Domine ostende nobis patrem,GB-Ob
Chant,380695,Domine si in tempore hoc,GB-Ob
Chant,380914,Domine si tu es jube me,GB-Ob
Chant,381248,Domine mi rex da mihi in,GB-Ob
Chant,381459,Domine Jesu Christe ne,GB-Ob
Chant,381498,Domine qui operati sunt,GB-Ob
Chant,381505,Domine spes sanctorum et,GB-Ob
Chant,381528,Domine deus noster cujus,GB-Ob
Chant,381541,Domine si adhuc populo tuo,GB-Ob
Chant,381544,Domine si adhuc populo tuo,GB-Ob
Chant,381567,Domine si adhuc populo tuo,GB-Ob
Chant,381597,Domine Jesu Christe seminator,GB-Ob
Chant,381605,Domine Jesu Christe pastor,GB-Ob
Chant,381845,Domine quinque talenta,GB-Ob
Chant,381852,Domine dominus noster quam,GB-Ob
Chant,381860,Domine iste sanctus habitabit,GB-Ob
Chant,381988,Domine dilexi*,GB-Ob
Chant,381995,Domine dilexi*,GB-Ob
Chant,381996,Domine dilexi decorem domus,GB-Ob
Chant,382033,Domine qui custodis pactum et,GB-Ob
Chant,382034,Domine si conversus fuerit,GB-Ob
Chant,382074,Domine pater et deus vitae,GB-Ob
Chant,382077,Domine pater et deus vitae,GB-Ob
Chant,382152,Domine deus qui conteris,GB-Ob
Chant,382157,Domine rex omnipotens in,GB-Ob
Chant,382166,Domine rex omnipotens in,GB-Ob
Chant,382237,Domine factum est ut,GB-Ob
Chant,382279,Domine descende ut sanes,GB-Ob
Chant,382506,Domine deus virtutum*,GB-Ob
Chant,382804,Domine audivi auditum tuum et,GB-Ob
Chant,382880,Domine virtus et laetitia,GB-Ob
Chant,382901,Domine libera animam meam a,GB-Ob
Chant,382905,Domine suscipe me*,GB-Ob
Chant,382927,Domine suscipe me ut cum,GB-Ob
Chant,383004,Domine audivi*,GB-Ob
Chant,383010,Domine audivi auditum tuum et,GB-Ob
Chant,383189,Domine si tu vis potes ,GB-Ob
Chant,383190,Domine puer meus jacet,GB-Ob
Chant,383191,Domine non sum dignus ut,GB-Ob
Chant,383194,Domine salva nos perimus,GB-Ob
Chant,383198,Domine ne in ira tua ,GB-Ob
Chant,383217,Domine dilexi decorem domus,GB-Ob
Chant,383241,Domine in caelo*,GB-Ob
Chant,383280,Domine ne in ira tua ,GB-Ob
Chant,383305,Domine deus*,GB-Ob
Chant,383319,Domine refugium*,GB-Ob
Chant,383340,Domine audivi*,GB-Ob
Chant,383349,Domine exaudi*,GB-Ob
Chant,383352,Domine exaudi orationem meam,GB-Ob
Chant,383507,Domine Jesu Christe verus,GB-Ob
Chant,383682,Domine audivi auditum tuum et,GB-Ob
Chant,383793,Domine refugium*,GB-Ob
Chant,383844,Domine labia mea aperies et,GB-Ob
Chant,383850,Domine dimitte eam quia,GB-Ob
Chant,383945,Domine si hic fuisses Lazarus,GB-Ob
Chant,384076,Domine vim patior responde,GB-Ob
Chant,384188,Domine abstraxisti ab inferis,GB-Ob
Chant,384215,Domine miserere Christus,GB-Ob
Chant,384218,Domine miserere Christus*,GB-Ob
Chant,384221,Domine miserere Christus*,GB-Ob
Chant,384230,Domine tu mihi lavas pedes,GB-Ob
Chant,384487,Domine ostende nobis patrem,GB-Ob
Chant,384625,Domine si in tempore hoc,GB-Ob
Chant,384863,Domine si tu es jube ,GB-Ob
Chant,385038,Domine ait Martha non est,GB-Ob
Chant,385299,Domine mi rex da mihi ,GB-Ob
Chant,385519,Domine Jesu Christe ne,GB-Ob
Chant,385556,Domine qui operati sunt,GB-Ob
Chant,385563,Domine spes sanctorum et,GB-Ob
Chant,385579,Domine deus virtutum beati,GB-Ob
Chant,385590,Domine deus noster cujus,GB-Ob
Chant,385597,Domine si adhuc populo tuo,GB-Ob
Chant,385600,Domine si adhuc populo tuo,GB-Ob
Chant,385620,Domine si adhuc populo tuo,GB-Ob
Chant,385628,Domine deus*,GB-Ob
Chant,385653,Domine Jesu Christe seminator,GB-Ob
Chant,385660,Domine Jesu Christe pastor,GB-Ob
Chant,385733,Domine Jesu Christe magister,GB-Ob
Chant,385899,Domine quinque talenta,GB-Ob
Chant,385906,Domine dominus noster quam,GB-Ob
Chant,385913,Domine iste sanctus habitabit,GB-Ob
Chant,385994,Domine dilexi*,GB-Ob
Chant,386040,Domine dilexi*,GB-Ob
Chant,386041,Domine dilexi decorem domus,GB-Ob
Chant,386064,Domine qui custodis pactum et,GB-Ob
Chant,386065,Domine si conversus fuerit,GB-Ob
Chant,386096,Domine pater et deus vitae,GB-Ob
Chant,386099,Domine pater et deus vitae,GB-Ob
Chant,386197,Domine deus exercituum magne,GB-Ob
Chant,386198,Domine deus qui conteris,GB-Ob
Chant,386205,Domine rex omnipotens in,GB-Ob
Chant,386217,Domine rex omnipotens in,GB-Ob
Chant,386294,Domine factum est ut,GB-Ob
Chant,386357,Domine descende ut sanes,GB-Ob
Chant,514481,Domine deus virtutum converte nos*,GB-WO
Chant,514962,Domine deus virtutum converte nos,GB-WO
Chant,515045,Domine audivi auditum tuum et ,GB-WO
Chant,515127,Domine virtus et laetitia rectorum,GB-WO
Chant,515196,Domine suscipe me ut cum ,GB-WO
Chant,515737,Domine in virtute tua laetabitur ,GB-WO
Chant,515741,Domine ne in ira tua ,GB-WO
Chant,515764,Domine dilexi decorem domus tuae ,GB-WO
Chant,515770,Domine deus Israel exaudi preces ,GB-WO
Chant,515817,Domine in caelo misericordia tua,GB-WO
Chant,515820,Domine in caelo misericordia tua,GB-WO
Chant,515869,Domine deus meus in te ,GB-WO
Chant,515870,Domine libera animam meam,GB-WO
Chant,515898,Domine deus in adjutorium meum ,GB-WO
Chant,515941,Domine refugium factus es nobis,GB-WO
Chant,515944,Domine refugium factus es nobis,GB-WO
Chant,515950,Domine probasti me et cognovisti ,GB-WO
Chant,515952,Domine clamavi ad te exaudi ,GB-WO
Chant,515977,Domine audivi auditum tuum et ,GB-WO
Chant,515995,Domine exaudi orationem meam*,GB-WO
Chant,516072,Domine in virtute*,GB-WO
Chant,516253,Domine puer meus jacet paralyticus ,GB-WO
Chant,516254,Domine non sum dignus ut,GB-WO
Chant,516255,Domine puer meus jacet paralyticus,GB-WO
Chant,516256,Domine non sum dignus ut ,GB-WO
Chant,516269,Domine in virtute*,GB-WO
Chant,516308,Domine refugium factus es*,GB-WO
Chant,516349,Domine non habeo hominem ut,GB-WO
Chant,516353,Domine bonum est nos hic,GB-WO
Chant,516363,Domine in virtute*,GB-WO
Chant,516390,Domine labia mea aperies et,GB-WO
Chant,516398,Domine refugium*,GB-WO
Chant,516400,Domine dimitte eam quia clamat,GB-WO
Chant,516432,Domine in virtute*,GB-WO
Chant,516487,Domine ut video propheta es,GB-WO
Chant,516554,Domine si hic fuisses Lazarus,GB-WO
Chant,516568,Domine labia mea aperies et,GB-WO
Chant,516722,Domine vim patior responde pro ,GB-WO
Chant,516849,Domine abstraxisti ab inferis animam,GB-WO
Chant,517263,Domine in caelo*,GB-WO
Chant,517339,Domine in caelo*,GB-WO
Chant,517649,Domine in virtute*,GB-WO
Chant,517671,Domine qui custodis pactum et,GB-WO
Chant,517674,Domine si conversus fuerit populus ,GB-WO
Chant,517703,Domine pater et deus vitae,GB-WO
Chant,517767,Domine rex omnipotens in ditione,GB-WO
Chant,517786,Domine deus qui conteris bella,GB-WO
Chant,517798,Domine rex omnipotens in ditione,GB-WO
Chant,517803,Domine deus caeli et terrae,GB-WO
Chant,517815,Domine in virtute*,GB-WO
Chant,517931,Domine descende ut sanes filium ,GB-WO
Chant,518011,Domine Jesu Christe magister bone ,GB-WO
Chant,518038,Domine Jesu Christe*,GB-WO
Chant,518058,Domine dominus*,GB-WO
Chant,518160,Domine Jesu*,GB-WO
Chant,518162,Domine Jesu*,GB-WO
Chant,518328,Domine aeterno*,GB-WO
Chant,518762,Domine qui me creasti et,GB-WO
Chant,519065,Domine non aspicias peccata mea,GB-WO
Chant,519289,Domine ostende nobis patrem et ,GB-WO
Chant,519293,Domine ostende nobis patrem et,GB-WO
Chant,519303,Domine ostende*,GB-WO
Chant,519307,Domine ostende*,GB-WO
